sample_id,text_id,timestamp,offset(cm),uncorr height(mm),orientation,x-sect area (mm^2),benchmark offset(cm)
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.36,  50.166, Y-Z plane,  31.582, 1715.179, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.37,  50.166, Y-Z plane,  31.581, 1715.131, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.38,  50.167, Y-Z plane,  31.581, 1715.082, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.39,  50.168, Y-Z plane,  31.580, 1715.034, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.40,  50.168, Y-Z plane,  31.579, 1714.985, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.41,  50.169, Y-Z plane,  31.579, 1714.935, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.42,  50.170, Y-Z plane,  31.578, 1714.885, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.43,  50.170, Y-Z plane,  31.577, 1714.835, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.44,  50.171, Y-Z plane,  31.577, 1714.783, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.45,  50.172, Y-Z plane,  31.576, 1714.732, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.46,  50.173, Y-Z plane,  31.575, 1714.679, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.47,  50.173, Y-Z plane,  31.574, 1714.626, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.48,  50.174, Y-Z plane,  31.574, 1714.571, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.49,  50.175, Y-Z plane,  31.573, 1714.516, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.50,  50.176, Y-Z plane,  31.572, 1714.460, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.51,  50.176, Y-Z plane,  31.571, 1714.403, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.52,  50.177, Y-Z plane,  31.570, 1714.345, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.53,  50.178, Y-Z plane,  31.570, 1714.286, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.54,  50.179, Y-Z plane,  31.569, 1714.225, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.55,  50.180, Y-Z plane,  31.568, 1714.163, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.56,  50.181, Y-Z plane,  31.567, 1714.100, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.57,  50.182, Y-Z plane,  31.566, 1714.036, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.58,  50.182, Y-Z plane,  31.565, 1713.970, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.59,  50.183, Y-Z plane,  31.564, 1713.902, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.60,  50.184, Y-Z plane,  31.563, 1713.833, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.61,  50.185, Y-Z plane,  31.562, 1713.762, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.62,  50.186, Y-Z plane,  31.561, 1713.690, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.63,  50.187, Y-Z plane,  31.560, 1713.616, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.64,  50.189, Y-Z plane,  31.559, 1713.540, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.65,  50.190, Y-Z plane,  31.558, 1713.464, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.66,  50.191, Y-Z plane,  31.557, 1713.389, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.67,  50.192, Y-Z plane,  31.556, 1713.314, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.68,  50.193, Y-Z plane,  31.555, 1713.240, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.69,  50.194, Y-Z plane,  31.554, 1713.166, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.70,  50.195, Y-Z plane,  31.553, 1713.092, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.71,  50.196, Y-Z plane,  31.552, 1713.018, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.72,  50.197, Y-Z plane,  31.551, 1712.944, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.73,  50.198, Y-Z plane,  31.550, 1712.870, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.74,  50.199, Y-Z plane,  31.549, 1712.795, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.75,  50.200, Y-Z plane,  31.548, 1712.719, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.76,  50.201, Y-Z plane,  31.546, 1712.643, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.77,  50.202, Y-Z plane,  31.545, 1712.565, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.78,  50.203, Y-Z plane,  31.544, 1712.487, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.79,  50.204, Y-Z plane,  31.543, 1712.407, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.80,  50.206, Y-Z plane,  31.542, 1712.326, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.81,  50.207, Y-Z plane,  31.541, 1712.243, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.82,  50.208, Y-Z plane,  31.540, 1712.158, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.83,  50.209, Y-Z plane,  31.538, 1712.071, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.84,  50.210, Y-Z plane,  31.537, 1711.982, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.85,  50.212, Y-Z plane,  31.536, 1711.891, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.86,  50.213, Y-Z plane,  31.535, 1711.797, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.87,  50.214, Y-Z plane,  31.533, 1711.701, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.88,  50.216, Y-Z plane,  31.532, 1711.602, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.89,  50.217, Y-Z plane,  31.530, 1711.500, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.90,  50.219, Y-Z plane,  31.529, 1711.395, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.91,  50.220, Y-Z plane,  31.527, 1711.287, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.92,  50.222, Y-Z plane,  31.526, 1711.175, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.93,  50.223, Y-Z plane,  31.524, 1711.060, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.94,  50.225, Y-Z plane,  31.523, 1710.941, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.95,  50.227, Y-Z plane,  31.521, 1710.819, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.96,  50.228, Y-Z plane,  31.519, 1710.692, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.97,  50.230, Y-Z plane,  31.517, 1710.561, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.98,  50.232, Y-Z plane,  31.515, 1710.425, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   22.99,  50.234, Y-Z plane,  31.513, 1710.286, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.00,  50.236, Y-Z plane,  31.511, 1710.141, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.01,  50.238, Y-Z plane,  31.509, 1709.992, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.02,  50.240, Y-Z plane,  31.507, 1709.837, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.03,  50.243, Y-Z plane,  31.505, 1709.678, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.04,  50.245, Y-Z plane,  31.503, 1709.513, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.05,  50.247, Y-Z plane,  31.500, 1709.343, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.06,  50.250, Y-Z plane,  31.498, 1709.167, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.07,  50.252, Y-Z plane,  31.496, 1709.067, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.08,  50.255, Y-Z plane,  31.494, 1708.880, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.09,  50.258, Y-Z plane,  31.491, 1708.686, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.10,  50.261, Y-Z plane,  31.488, 1708.486, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.11,  50.263, Y-Z plane,  31.485, 1708.279, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.12,  50.266, Y-Z plane,  31.482, 1708.066, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.13,  50.270, Y-Z plane,  31.479, 1707.846, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.14,  50.273, Y-Z plane,  31.476, 1707.619, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.15,  50.276, Y-Z plane,  31.473, 1707.386, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.16,  50.279, Y-Z plane,  31.469, 1707.145, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.17,  50.288, Y-Z plane,  31.461, 1706.525, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.18,  50.310, Y-Z plane,  31.439, 1704.983, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.19,  50.344, Y-Z plane,  31.405, 1702.549, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.20,  50.390, Y-Z plane,  31.359, 1699.260, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.21,  50.448, Y-Z plane,  31.301, 1695.154, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.22,  50.516, Y-Z plane,  31.232, 1690.267, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.23,  50.595, Y-Z plane,  31.153, 1684.637, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.24,  50.685, Y-Z plane,  31.064, 1678.302, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.25,  50.783, Y-Z plane,  30.966, 1671.299, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.26,  50.890, Y-Z plane,  30.858, 1663.665, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.27,  51.006, Y-Z plane,  30.741, 1655.355, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.28,  51.130, Y-Z plane,  30.617, 1646.547, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.29,  51.261, Y-Z plane,  30.485, 1637.121, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.30,  51.399, Y-Z plane,  30.347, 1627.333, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.31,  51.543, Y-Z plane,  30.203, 1617.110, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.32,  51.693, Y-Z plane,  30.053, 1606.482, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.33,  51.848, Y-Z plane,  29.897, 1595.477, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.34,  52.008, Y-Z plane,  29.736, 1584.049, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.35,  52.172, Y-Z plane,  29.571, 1572.432, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.36,  52.340, Y-Z plane,  29.404, 1560.621, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.37,  52.512, Y-Z plane,  29.234, 1548.582, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.38,  52.686, Y-Z plane,  29.060, 1536.312, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.39,  52.862, Y-Z plane,  28.883, 1523.849, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.40,  53.040, Y-Z plane,  28.704, 1511.269, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.41,  53.219, Y-Z plane,  28.524, 1498.600, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.42,  53.398, Y-Z plane,  28.344, 1485.980, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.43,  53.578, Y-Z plane,  28.163, 1473.291, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.44,  53.758, Y-Z plane,  27.983, 1460.677, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.45,  53.936, Y-Z plane,  27.804, 1448.100, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.46,  54.113, Y-Z plane,  27.626, 1435.672, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.47,  54.289, Y-Z plane,  27.450, 1423.388, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.48,  54.461, Y-Z plane,  27.276, 1411.259, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.49,  54.631, Y-Z plane,  27.106, 1399.434, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.50,  54.797, Y-Z plane,  26.940, 1387.865, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.51,  54.960, Y-Z plane,  26.777, 1376.559, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.52,  55.117, Y-Z plane,  26.619, 1365.549, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.53,  55.270, Y-Z plane,  26.464, 1354.831, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.54,  55.417, Y-Z plane,  26.317, 1344.639, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.55,  55.558, Y-Z plane,  26.176, 1334.879, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.56,  55.693, Y-Z plane,  26.041, 1325.584, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.57,  55.820, Y-Z plane,  25.914, 1316.789, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.58,  55.940, Y-Z plane,  25.794, 1308.528, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.59,  56.052, Y-Z plane,  25.680, 1300.703, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.60,  56.155, Y-Z plane,  25.577, 1293.601, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.61,  56.249, Y-Z plane,  25.483, 1287.146, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.62,  56.333, Y-Z plane,  25.398, 1281.344, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.63,  56.407, Y-Z plane,  25.324, 1276.252, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.64,  56.471, Y-Z plane,  25.260, 1271.832, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.65,  56.523, Y-Z plane,  25.208, 1268.259, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.66,  56.563, Y-Z plane,  25.167, 1265.481, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.67,  56.591, Y-Z plane,  25.139, 1263.555, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.68,  56.607, Y-Z plane,  25.124, 1262.504, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.69,  56.609, Y-Z plane,  25.121, 1262.311, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.70,  56.609, Y-Z plane,  25.122, 1262.364, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.71,  56.607, Y-Z plane,  25.123, 1262.476, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.72,  56.605, Y-Z plane,  25.126, 1262.646, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.73,  56.601, Y-Z plane,  25.129, 1262.871, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.74,  56.597, Y-Z plane,  25.133, 1263.149, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.75,  56.592, Y-Z plane,  25.138, 1263.478, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.76,  56.587, Y-Z plane,  25.143, 1263.854, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.77,  56.581, Y-Z plane,  25.150, 1264.276, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.78,  56.574, Y-Z plane,  25.156, 1264.741, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.79,  56.567, Y-Z plane,  25.164, 1265.247, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.80,  56.559, Y-Z plane,  25.172, 1265.792, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.81,  56.550, Y-Z plane,  25.180, 1266.372, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.82,  56.541, Y-Z plane,  25.189, 1266.998, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.83,  56.532, Y-Z plane,  25.199, 1267.644, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.84,  56.522, Y-Z plane,  25.209, 1268.318, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.85,  56.512, Y-Z plane,  25.219, 1269.019, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.86,  56.501, Y-Z plane,  25.229, 1269.744, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.87,  56.490, Y-Z plane,  25.240, 1270.491, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.88,  56.479, Y-Z plane,  25.251, 1271.258, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   23.89,  56.468, Y-Z plane,  25.263, 1272.041, 5.700000
